yr,mo,period,Treatment_Number,plot,stake,east,north,species,sex,reprod,vagina,nipples,pregnant,wgt,tag,note2,ltag,note3,note5
2002,10,292,3,23,64,681700.691,3535024.957,DM,M,,,,,55,221319,*,0,,R
2006,12,343,3,23,63,681694.474,3535025.028,PP,M,,,,,18,0,,0,,R
2005,6,324,3,23,63,681694.474,3535025.028,PB,M,,,,,32,5001PB,*,0,,R
2005,11,329,3,23,63,681694.474,3535025.028,PB,F,,,,,32,,,0,,R
2005,9,328,3,23,63,681694.474,3535025.028,PB,F,,,,,22,,,0,,R
2006,12,343,3,23,62,681688.54,3535025.058,PP,M,,,,,24,0,,0,,R
2007,2,345,3,23,62,681688.54,3535025.058,PP,M,,,,,18,,,,,R
2006,1,332,3,23,62,681688.54,3535025.058,DM,M,,,,,46,,,0,,R
2005,8,326,3,23,62,681688.54,3535025.058,PB,M,,,,,36,,,0,,R
2008,2,357,3,23,62,681688.54,3535025.058,DM,F,,,,,43,,,,,R
2008,3,358,3,23,62,681688.54,3535025.058,PB,M,,,,,38,,,,,R
2007,5,348,3,23,62,681688.54,3535025.058,PB,M,,,,,26,,,,,R
2002,11,293,3,23,62,681688.54,3535025.058,PB,M,,,,,34,,,0,,R
2003,7,302,3,23,62,681688.54,3535025.058,PP,F,,,,,11,,,0,,R
2006,3,333,3,23,61,681682.259,3535024.95,DM,M,,,,,46,0F4105,,0,,R
2006,1,331,3,23,61,681682.259,3535024.95,DM,M,,,,,43,,,,,
2007,2,345,3,23,61,681682.259,3535024.95,PB,F,,,,,25,,,,,R
2006,7,338,3,23,61,681682.259,3535024.95,PP,F,,,E,,20,,,0,,R
2005,12,330,3,23,61,681682.259,3535024.95,DM,F,,,,,38,,,0,,R
2007,12,355,3,23,61,681682.259,3535024.95,DM,F,,,,,49,,,,,R
2004,10,317,3,23,61,681682.259,3535024.95,PB,F,J,,,,23,0,,0,,R
2004,8,315,3,23,61,681682.259,3535024.95,PB,M,,,,,37,53194E,,0,,R
2003,9,304,3,23,61,681682.259,3535024.95,PB,M,,,,,24,,,0,,R
2006,5,336,3,23,71,681682.369,3535018.806,PP,M,,,,,22,,,0,,R
2006,7,338,3,23,71,681682.369,3535018.806,PP,F,,,E,,16,,,0,,R
2006,3,333,3,23,71,681682.369,3535018.806,DM,F,,,B,,38,,,0,,R
2007,11,354,3,23,71,681682.369,3535018.806,PB,F,,,,,28,,,,,R
2007,7,350,3,23,71,681682.369,3535018.806,PB,F,,,,,28,,,,,R
2007,6,349,3,23,71,681682.369,3535018.806,PB,M,,,,,39,,,,,R
2007,5,348,3,23,71,681682.369,3535018.806,PB,F,,,,,25,,,,,R
2006,3,333,3,23,72,681688.653,3535018.942,DM,F,,,,,35,,,0,,R
2005,9,328,3,23,72,681688.653,3535018.942,PP,F,,,,,16,,,0,,R
2006,3,334,3,23,72,681688.653,3535018.942,PB,F,,,,,27,,,0,,R
2006,7,338,3,23,72,681688.653,3535018.942,PP,F,,,E,,15,,,0,,R
2007,1,344,3,23,72,681688.653,3535018.942,PB,M,,,,,36,,,,,R
2006,1,331,3,23,72,681688.653,3535018.942,DM,F,,,,,41,,,,,
2007,5,348,3,23,72,681688.653,3535018.942,PB,F,,,E,,27,,,,,R
2007,7,350,3,23,72,681688.653,3535018.942,PP,F,,,,,15,,,,,R
2008,4,359,3,23,72,681688.653,3535018.942,PB,F,,,,,,,,,,R
2007,11,354,3,23,72,681688.653,3535018.942,DM,F,,,,,43,,,,,R
2005,9,328,3,23,73,681695.035,3535019.181,PP,M,,,,,16,,,0,,R
2006,1,332,3,23,73,681695.035,3535019.181,DM,M,,,,,48,,,0,,R
2007,12,355,3,23,73,681695.035,3535019.181,DM,F,,,,,39,,,,,R
2008,1,356,3,23,73,681695.035,3535019.181,DM,F,,,,,46,,,,,R
2007,5,348,3,23,73,681695.035,3535019.181,PB,M,,,,,27,,,,,R
2004,9,316,3,23,73,681695.035,3535019.181,PB,,,,,,,,,0,,R
2007,6,349,3,23,74,681701.051,3535019.359,PB,M,,,,,23,,,,,R
2008,5,360,3,23,74,681701.051,3535019.359,PP,M,,,,,19,,,,,R
2008,1,356,3,23,74,681701.051,3535019.359,DM,F,,,,,40,,,,,R
2007,9,352,3,23,75,681707.285,3535019.641,PP,F,,,,,14,,,,,R
2008,4,359,3,23,75,681707.285,3535019.641,PP,M,,,,,21,,,,,R
2005,11,329,3,23,76,681713.555,3535019.948,PP,M,,,,,13,,,0,,R
2007,2,345,3,23,76,681713.555,3535019.948,PB,F,,,,,26,,,,,R
2006,11,342,3,23,76,681713.555,3535019.948,PP,F,,,E,,19,0,,0,,R
2007,7,350,3,23,76,681713.555,3535019.948,PP,F,,,,,16,,,,,R
2007,6,349,3,23,77,681719.74,3535020.172,PP,F,,,,,10,,,,,R
2007,2,345,1,22,11,681607.985,3535021.137,DM,F,,,,,43,304A5B,,,,
2006,4,335,1,22,11,681607.985,3535021.137,DM,M,,,,,41,476360,,0,,
2005,11,329,1,22,11,681607.985,3535021.137,PB,F,,,,,28,4F4946,,0,,
2005,8,326,1,22,11,681607.985,3535021.137,PB,M,,,,,37,694438,*,0,,
2006,5,336,1,22,11,681607.985,3535021.137,DM,M,,,,,46,476360,,0,,
2008,6,362,1,22,11,681607.985,3535021.137,DM,M,,,,,,30513C,,,,E
2008,5,360,1,22,11,681607.985,3535021.137,DM,F,,,,,46,4B210B,*,,,
2007,8,351,1,22,11,681607.985,3535021.137,PB,F,,,,,34,3B7637,*,,,
2007,7,350,1,22,11,681607.985,3535021.137,DM,M,,,,,42,514C74,,,,
2008,2,357,1,22,11,681607.985,3535021.137,DM,M,,,,,43,30513C,,,,
2007,9,352,1,22,11,681607.985,3535021.137,PP,M,,,,,19,205F13,,,,
2008,3,358,1,22,11,681607.985,3535021.137,DM,M,,,,,43,30513C,,,,
2008,7,363,1,22,11,681607.985,3535021.137,DM,M,,,,,45,514C74,,,,
2009,7,375,1,22,11,681607.985,3535021.137,DM,F,,,,,38,21495A,,,,
2009,5,373,1,22,11,681607.985,3535021.137,DM,F,,,,,41,21495A,,,,
2008,9,365,1,22,11,681607.985,3535021.137,DM,M,,,,,48,443634,*,,,
2002,4,287,1,22,11,681607.985,3535021.137,PB,M,,,,,,,,0,,E
2003,3,298,1,22,11,681607.985,3535021.137,DM,M,,,,,42,77201C,,0,,
2004,10,317,1,22,11,681607.985,3535021.137,DM,M,,,,,48,375,*,0,,
2003,12,307,1,22,11,681607.985,3535021.137,DM,F,,,,,50,2B4135,*,0,,
2003,5,299,1,22,11,681607.985,3535021.137,PP,M,,,,,18,3F6B78,*,0,,
2004,6,313,1,22,11,681607.985,3535021.137,PB,F,,,,,19,7B1427,*,0,,
2003,9,304,1,22,11,681607.985,3535021.137,PP,F,,,,,14,296255,,0,,
2003,11,306,1,22,11,681607.985,3535021.137,PP,F,,,,,13,296255,,0,,
2006,4,335,1,22,12,681614.245,3535020.968,PP,M,,,,,20,684E3A,*,0,,
2005,11,329,1,22,12,681614.245,3535020.968,PP,M,,,,,16,61095B,*,0,,
2007,2,345,1,22,12,681614.245,3535020.968,DM,M,,,,,50,7D766C,*,,,
2007,3,346,1,22,12,681614.245,3535020.968,PP,M,,,,,21,0D6751,,,,
2007,4,347,1,22,12,681614.245,3535020.968,PB,M,,,,,,735262,,,,E
2007,8,351,1,22,12,681614.245,3535020.968,PP,M,,,,,19,205F13,*,,,
2007,6,349,1,22,12,681614.245,3535020.968,PB,F,,,,,,190B6A,*,,,
2008,5,360,1,22,12,681614.245,3535020.968,DM,M,,,,,40,30513C,,,,
2007,7,350,1,22,12,681614.245,3535020.968,PP,F,,,,,14,3D5A10,,,,
2007,9,352,1,22,12,681614.245,3535020.968,PB,F,,,,,35,364336,*,,,
2001,6,277,1,22,12,681614.245,3535020.968,DM,F,,,E,,,,,0,,E
2000,6,265,1,22,12,681614.245,3535020.968,DM,M,,,,,54,180,,0,,
2000,9,269,1,22,12,681614.245,3535020.968,DM,M,,,,,52,180,,0,,
2002,5,288,1,22,12,681614.245,3535020.968,PB,M,,,,,37,4D4932,,0,,
2000,3,263,1,22,12,681614.245,3535020.968,PB,M,,,,,37,6141PB,,0,,
2003,5,299,1,22,12,681614.245,3535020.968,PP,M,,,,,20,66580A,*,0,,
2004,9,316,1,22,12,681614.245,3535020.968,PB,M,,,,,36,496168,,0,,
2003,5,300,1,22,12,681614.245,3535020.968,DM,M,,,,,44,77201C,,0,,
2003,11,306,1,22,12,681614.245,3535020.968,PB,M,,,,,26,1F5402,,0,,
2003,12,307,1,22,12,681614.245,3535020.968,DM,F,,,,,46,735265,,0,,
2002,12,295,1,22,12,681614.245,3535020.968,DM,M,,,,,41,6B2D02,*,0,,
2003,10,305,1,22,12,681614.245,3535020.968,PP,F,,,,,13,296255,,0,,
2003,6,301,1,22,12,681614.245,3535020.968,PB,M,,,,,42,645568,,0,,
2004,10,317,1,22,12,681614.245,3535020.968,PB,M,,,,,40,496168,,0,,
2007,2,345,1,22,13,681620.266,3535021.246,PB,F,,,,,25,2A6235,,,,
2006,11,342,1,22,13,681620.266,3535021.246,PP,F,,,,,17,497D11,*,0,,
2005,12,330,1,22,13,681620.266,3535021.246,PB,F,,,,,27,695D02,,0,,
2006,7,338,1,22,13,681620.266,3535021.246,PP,F,,,,,14,127B37,*,0,,
2005,8,326,1,22,13,681620.266,3535021.246,PP,M,,,,,20,5F5B79,*,0,,
2007,4,347,1,22,13,681620.266,3535021.246,PB,M,,,,,19,573350,*,,,
2008,3,358,1,22,13,681620.266,3535021.246,DO,M,,,,,50,54035E,,,,
2008,1,356,1,22,13,681620.266,3535021.246,DM,M,,,,,39,30513C,,,,
2007,12,355,1,22,13,681620.266,3535021.246,PB,M,,,,,31,3A0237,,,,
2007,12,355,1,22,13,681620.266,3535021.246,PB,F,,,,,30,3B3553,,,,
2009,4,372,1,22,13,681620.266,3535021.246,PB,F,,,,,15,15491E,*,,,
2009,5,373,1,22,13,681620.266,3535021.246,DM,M,,,,,47,2A0D79,*,,,
2001,6,277,1,22,13,681620.266,3535021.246,DM,M,,,,,56,714C07,,0,,
2001,3,273,1,22,13,681620.266,3535021.246,PB,M,,,,,35,0133PB,,0,,
2002,1,284,1,22,13,681620.266,3535021.246,PB,F,,,,,30,0002PB,,0,,
2002,4,287,1,22,13,681620.266,3535021.246,PB,F,,,E,,31,6D0C5A,*,0,,
2000,9,269,1,22,13,681620.266,3535021.246,DM,M,,,,,42,476F74,*,0,,
2002,10,292,1,22,13,681620.266,3535021.246,PP,F,,,,,16,5D520B,*,0,,
2002,7,290,1,22,13,681620.266,3535021.246,PB,M,,,,,31,5C502B,,0,,
2003,6,301,1,22,13,681620.266,3535021.246,PP,M,,,,,16,7C232F,*,0,,
2004,7,314,1,22,13,681620.266,3535021.246,PB,F,,,,,23,772A1E,*,0,,
2003,7,302,1,22,13,681620.266,3535021.246,PP,F,,,,,10,243209,,0,,
2003,12,307,1,22,13,681620.266,3535021.246,DM,F,,,,,48,0A6B66,*,0,,
2006,9,340,1,22,14,681626.522,3535021.336,PP,F,,,E,P,19,351345,*,0,,
2006,3,334,1,22,14,681626.522,3535021.336,PB,M,,,,,33,54294C,,0,,
2007,1,344,1,22,14,681626.522,3535021.336,PB,F,,,,,25,2A6235,*,,,
2008,2,357,1,22,14,681626.522,3535021.336,DO,M,,,,,49,54035E,,,,
2007,8,351,1,22,14,681626.522,3535021.336,PB,M,,,,,35,134A10,*,,,
2007,6,349,1,22,14,681626.522,3535021.336,PP,F,,,,,,3D5A10,,,,
2009,11,379,1,22,14,681626.522,3535021.336,PB,M,,,,,30,006852,*,,,
2009,7,375,1,22,14,681626.522,3535021.336,PB,F,,,,,28,15491E,,,,
2002,11,293,1,22,14,681626.522,3535021.336,PB,M,,,,,36,5C502B,,0,,
2001,12,283,1,22,14,681626.522,3535021.336,PP,M,,,,,14,737E7F,*,0,,
2002,6,289,1,22,14,681626.522,3535021.336,PB,M,,,,,23,5C502B,*,0,,
2004,10,317,1,22,14,681626.522,3535021.336,PB,M,,,,,53,04767A,*,0,,
2003,5,299,1,22,14,681626.522,3535021.336,PP,M,,,,,19,14731A,*,0,,
2003,3,298,1,22,14,681626.522,3535021.336,PP,F,,,,P,15,17516C,*,0,,
2002,12,294,1,22,14,681626.522,3535021.336,PB,M,,,,,,,,0,,E
2003,12,307,1,22,14,681626.522,3535021.336,PB,M,,,,,28,1F5402,,0,,
2005,3,321,1,22,14,681626.522,3535021.336,PB,F,,,,,30,636F0B,,0,,
2003,6,301,1,22,14,681626.522,3535021.336,PB,M,,,,,25,1F5402,*,0,,
2002,12,295,1,22,14,681626.522,3535021.336,PB,M,,,,,35,5C502B,,0,,
2006,1,331,1,22,15,681632.685,3535021.248,PB,F,,,,,27,695D02,,,,
2006,1,332,1,22,15,681632.685,3535021.248,PB,M,,,,,35,54294C,,0,,
2006,11,342,1,22,15,681632.685,3535021.248,PB,M,,,,,41,184D1C,*,0,,
2007,5,348,1,22,15,681632.685,3535021.248,PB,M,,,,,27,573350,,,,
2007,9,352,1,22,15,681632.685,3535021.248,PB,M,,,,,36,134702,,,,
2008,5,360,1,22,15,681632.685,3535021.248,PF,M,,,,,7,695D03,*,,,
2007,6,349,1,22,15,681632.685,3535021.248,PB,M,,,,,,573350,,,,
2007,7,350,1,22,15,681632.685,3535021.248,PB,M,,,,,36,134702,*,,,
2009,8,376,1,22,15,681632.685,3535021.248,PB,F,,,,,29,15491E,,,,
2009,5,373,1,22,15,681632.685,3535021.248,DO,M,,,,,45,1D1A1D,,,,
2000,2,262,1,22,15,681632.685,3535021.248,PB,M,,,,,38,6111PB,,0,,
2002,10,292,1,22,15,681632.685,3535021.248,PB,F,,,E,,32,744805,,0,,
2000,1,261,1,22,15,681632.685,3535021.248,PB,M,,,,,38,5121PB,*,0,,
2002,2,285,1,22,15,681632.685,3535021.248,PB,F,,,,,30,4E5945,,0,,
2002,5,288,1,22,15,681632.685,3535021.248,PB,M,J,,,,17,752F30,*,0,,
2001,12,283,1,22,15,681632.685,3535021.248,PB,F,,,,,30,4E5945,,0,,
2001,9,280,1,22,15,681632.685,3535021.248,PB,F,,,,,28,4E5945,,0,,
2003,3,297,1,22,15,681632.685,3535021.248,PB,M,,,,,40,5C502B,,0,,
2005,1,320,1,22,15,681632.685,3535021.248,PB,M,,,,,55,04767A,,0,,
2004,5,312,1,22,15,681632.685,3535021.248,DM,F,,,E,P,65,0A6B66,,0,,
2003,8,303,1,22,15,681632.685,3535021.248,PP,F,,,,,17,6D5366,*,0,,
2003,9,304,1,22,15,681632.685,3535021.248,PB,F,,,,,24,5B2E2C,*,0,,
2004,8,315,1,22,15,681632.685,3535021.248,PB,F,,,,,28,772A1E,,0,,
2003,10,305,1,22,15,681632.685,3535021.248,PB,F,,,,,22,5B2E2C,,0,,
2004,9,316,1,22,15,681632.685,3535021.248,PB,F,,,,,28,772A1E,,0,,
2003,12,307,1,22,15,681632.685,3535021.248,PB,F,,,,,22,5B2E2C,,0,,
2007,3,346,1,22,16,681639.056,3535021.488,PB,M,,,,,44,735262,,,,
2006,9,340,1,22,16,681639.056,3535021.488,PP,M,,,,,19,4B002B,*,0,,
2006,12,343,1,22,16,681639.056,3535021.488,PB,M,,,,,46,735262,*,0,,
2008,2,357,1,22,16,681639.056,3535021.488,PB,M,,,,,31,4E4457,,,,
2008,1,356,1,22,16,681639.056,3535021.488,PB,M,,,,,30,4E4457,,,,
2008,4,359,1,22,16,681639.056,3535021.488,PB,M,,,,,32,4E4457,,,,
2007,7,350,1,22,16,681639.056,3535021.488,PB,M,,,,,31,227F1E,*,,,
2007,11,354,1,22,16,681639.056,3535021.488,PB,M,,,,,31,4E4457,*,,,
2008,3,358,1,22,16,681639.056,3535021.488,PB,M,,,,,31,4E4457,,,,
2008,6,361,1,22,16,681639.056,3535021.488,PB,M,,,,,33,4E4457,,,,
2008,6,362,1,22,16,681639.056,3535021.488,PB,M,,,,,33,4E4457,,,,
2001,1,272,1,22,16,681639.056,3535021.488,PB,F,,,,,25,8302PB,,0,,
2000,6,265,1,22,16,681639.056,3535021.488,PB,F,,,E,,30,7044PB,,0,,
2000,8,268,1,22,16,681639.056,3535021.488,PB,F,,,,,28,8302PB,,0,,
2001,10,281,1,22,16,681639.056,3535021.488,DM,M,,,,,57,714C07,,0,,
2000,2,262,1,22,16,681639.056,3535021.488,PB,M,,,,,31,7042PB,*,0,,
2000,11,270,1,22,16,681639.056,3535021.488,PB,F,,,,,28,8302PB,,0,,
2004,11,318,1,22,16,681639.056,3535021.488,PB,M,,,,,49,04767A,,0,,
2003,8,303,1,22,16,681639.056,3535021.488,PB,F,,,,,28,97339,,0,,
2007,9,352,1,22,17,681645.167,3535021.5,PP,F,,,,,17,512F19,*,,,
2000,1,261,1,22,17,681645.167,3535021.5,DM,M,,,,,56,180,*,0,,
2000,2,262,1,22,17,681645.167,3535021.5,DM,M,,,,,57,180,,0,,
2002,11,293,1,22,17,681645.167,3535021.5,PB,F,,,,,26,5000PB,,0,,
2001,3,273,1,22,17,681645.167,3535021.5,PB,M,,,,,41,4A2511,*,0,,
2003,9,304,1,22,17,681645.167,3535021.5,PB,F,,,,,29,744805,,0,,
2003,10,305,1,22,17,681645.167,3535021.5,PB,F,,,,,29,744805,,0,,
2003,5,300,1,22,17,681645.167,3535021.5,PB,M,,,,,34,5C502B,,0,,
2002,12,294,1,22,17,681645.167,3535021.5,PB,F,,,,,32,744805,,0,,
2003,3,298,1,22,17,681645.167,3535021.5,PB,F,,,E,,29,744805,*,0,,
2004,1,308,1,22,17,681645.167,3535021.5,PB,F,,,,,23,5B2E2C,,0,,
2004,7,314,1,22,17,681645.167,3535021.5,PB,M,,,,,31,49616E,,0,,
2005,8,326,1,22,27,681645.2,3535015.157,PP,F,,,,,14,414B01,*,0,,
2005,11,329,1,22,27,681645.2,3535015.157,PB,M,,,,,35,54294C,,0,,
2005,9,328,1,22,27,681645.2,3535015.157,PP,M,,,,,18,2E1E16,,0,,
2007,10,353,1,22,27,681645.2,3535015.157,PP,F,,,,,16,050F3A,,,,D
2007,6,349,1,22,27,681645.2,3535015.157,PP,M,,,,,,65585F,*,,,
2007,8,351,1,22,27,681645.2,3535015.157,PB,M,,,,,31,19702C,*,,,
2008,5,360,1,22,27,681645.2,3535015.157,DO,M,,,,,45,54035E,,,,D
2002,4,287,1,22,27,681645.2,3535015.157,PB,F,,,E,,31,744805,,0,,
2000,1,261,1,22,27,681645.2,3535015.157,DM,F,,,,,28,133,*,0,,
2000,7,267,1,22,27,681645.2,3535015.157,PB,F,,,E,,31,7044PB,,0,,
2002,5,288,1,22,27,681645.2,3535015.157,DM,M,J,,,,26,2D6F69,*,0,,
2001,6,277,1,22,27,681645.2,3535015.157,PB,M,,,,,41,4D4932,,0,,
2003,12,307,1,22,27,681645.2,3535015.157,PB,F,,,,,29,744805,,0,,
2003,11,306,1,22,27,681645.2,3535015.157,PB,F,,,,,23,5B2E2C,,0,,
2004,6,313,1,22,27,681645.2,3535015.157,PB,M,,,,,19,49616E,*,0,,
2004,3,310,1,22,27,681645.2,3535015.157,PB,F,,,,,27,5B2E2C,,0,,
2005,8,326,1,22,26,681639.01,3535014.934,PB,F,,,,,23,695D02,*,0,,
2005,11,329,1,22,26,681639.01,3535014.934,PB,F,,,,,26,695D02,,0,,
2009,5,373,1,22,26,681639.01,3535014.934,PB,F,J,,,,21,15491E,,,,
2001,10,281,1,22,26,681639.01,3535014.934,PB,F,,,,,30,4E5945,,0,,
2001,3,273,1,22,26,681639.01,3535014.934,PB,F,,,,,27,8302PB,,0,,
2002,9,291,1,22,26,681639.01,3535014.934,PP,M,,,,,21,,,0,,E
2001,11,282,1,22,26,681639.01,3535014.934,PB,F,,,,,29,4E5945,,0,,
2004,6,313,1,22,26,681639.01,3535014.934,PB,F,,,B,,34,744805,,0,,
2003,6,301,1,22,26,681639.01,3535014.934,PP,F,J,,,,9,025A49,*,0,,
2003,8,303,1,22,26,681639.01,3535014.934,PB,F,,,,,34,744805,,0,,
2003,7,302,1,22,26,681639.01,3535014.934,PB,F,,,,,19,97339,,0,,
2003,5,300,1,22,26,681639.01,3535014.934,PB,F,,,E,,27,744805,,0,,
2004,7,314,1,22,26,681639.01,3535014.934,PB,F,,,E,,31,744805,*,0,,
2002,12,294,1,22,26,681639.01,3535014.934,PB,M,,,,,35,5C502B,,0,,
2003,12,307,1,22,26,681639.01,3535014.934,DM,M,,,,,43,5C7B3B,,0,,
2006,7,338,1,22,25,681632.784,3535014.873,DM,M,,,,,46,363929,*,0,,
2006,11,342,1,22,25,681632.784,3535014.873,PP,M,,,,,20,180E11,*,0,,
2007,2,345,1,22,25,681632.784,3535014.873,PP,M,,,,,20,180E11,,,,
2005,9,328,1,22,25,681632.784,3535014.873,PB,F,,,,,28,695D02,,0,,
2007,6,349,1,22,25,681632.784,3535014.873,PP,F,,,,,,6C3564,*,,,
2000,8,268,1,22,25,681632.784,3535014.873,DM,M,,,,,56,180,,0,,
2002,5,288,1,22,25,681632.784,3535014.873,PB,F,,,E,,35,4E5945,,0,,
2002,4,287,1,22,25,681632.784,3535014.873,PB,F,,,E,,35,4E5945,,0,,
2004,2,309,1,22,25,681632.784,3535014.873,PB,F,,,,,21,5B2E2C,,0,,
2003,2,296,1,22,25,681632.784,3535014.873,PB,M,,,,,40,5C502B,,0,,
2004,12,319,1,22,25,681632.784,3535014.873,PB,M,,,,,51,04767A,,0,,
2005,9,328,1,22,24,681626.528,3535014.723,PB,F,,,,,36,062A67,,0,,
2006,11,342,1,22,24,681626.528,3535014.723,PP,F,,,,,17,1B6549,*,0,,
2007,10,353,1,22,24,681626.528,3535014.723,PB,M,,,,,39,134702,,,,
2007,11,354,1,22,24,681626.528,3535014.723,DM,M,,,,,39,30513C,*,,,
2009,5,373,1,22,24,681626.528,3535014.723,PB,M,,,,,39,432A2C,,,,
2001,8,279,1,22,24,681626.528,3535014.723,PB,F,,,,,30,4E5945,*,0,,
2000,4,264,1,22,24,681626.528,3535014.723,DM,M,,,,,56,180,,0,,
2004,5,312,1,22,24,681626.528,3535014.723,PB,F,,,,,32,744805,,0,,
2003,8,303,1,22,24,681626.528,3535014.723,PP,F,,,,,18,243209,,0,,
2007,3,346,1,22,23,681620.23,3535014.727,PP,F,,,,,17,497D11,,,,D
2005,9,328,1,22,23,681620.23,3535014.727,PB,M,,,,,42,694438,,0,,
2006,11,342,1,22,23,681620.23,3535014.727,PP,F,,,E,,17,3D5A10,*,0,,
2007,12,355,1,22,23,681620.23,3535014.727,DM,M,,,,,39,30513C,,,,
2008,1,356,1,22,23,681620.23,3535014.727,PB,F,,,,,29,3B3553,,,,
2002,7,290,1,22,23,681620.23,3535014.727,PB,M,,,,,26,5002PB,*,0,,
2000,7,266,1,22,23,681620.23,3535014.727,PB,F,,,,,21,8301PB,*,0,,
2003,5,299,1,22,23,681620.23,3535014.727,PP,M,,,,,19,0C5E0B,,0,,
2006,11,342,1,22,22,681613.991,3535014.614,PB,M,,,,,44,615535,*,0,,
2006,3,334,1,22,22,681613.991,3535014.614,PB,F,,,,,29,4F4946,,0,,
2006,10,341,1,22,22,681613.991,3535014.614,DM,M,,,,,52,363929,,0,,
2007,1,344,1,22,22,681613.991,3535014.614,PB,M,,,,,35,053D74,*,,,
2007,6,349,1,22,22,681613.991,3535014.614,PB,F,,,,,,17595A,,,,
2007,10,353,1,22,22,681613.991,3535014.614,PB,F,,,,,34,364336,,,,
2008,4,359,1,22,22,681613.991,3535014.614,DM,M,,,,,43,30513C,,,,
2007,8,351,1,22,22,681613.991,3535014.614,PP,M,,,,,15,0D163E,*,,,
2007,7,350,1,22,22,681613.991,3535014.614,PB,F,,,,,34,190B6A,,,,
2009,10,378,1,22,22,681613.991,3535014.614,PB,F,,,,,28,15491E,,,,
2009,1,369,1,22,22,681613.991,3535014.614,PB,F,,,,,37,364336,,,,
2008,10,366,1,22,22,681613.991,3535014.614,PB,F,,,,,36,364336,,,,
2009,7,375,1,22,22,681613.991,3535014.614,DM,M,,,,,50,326724,,,,
2008,11,367,1,22,22,681613.991,3535014.614,PB,,,,,,,,,,,E
2009,5,373,1,22,22,681613.991,3535014.614,DM,F,,,E,,44,051A6A,*,,,
2001,8,279,1,22,22,681613.991,3535014.614,DM,M,,,,,43,723,*,0,,
2002,2,285,1,22,22,681613.991,3535014.614,DM,F,,,,,40,11482E,,0,,
2001,6,277,1,22,22,681613.991,3535014.614,PB,F,,,,,26,21081E,*,0,,
2001,8,279,1,22,22,681613.991,3535014.614,PP,M,,,,,20,576072,*,0,,
2002,5,288,1,22,22,681613.991,3535014.614,DM,M,,,,,49,594279,,0,,
2000,2,262,1,22,22,681613.991,3535014.614,PB,M,,,,,36,6021PB,,0,,
2003,8,303,1,22,22,681613.991,3535014.614,PP,F,,,,,17,296255,*,0,,
2003,3,297,1,22,22,681613.991,3535014.614,DM,M,,,,,48,77201C,*,0,,
2005,3,321,1,22,22,681613.991,3535014.614,PB,M,,,,,45,496168,,0,,
2004,1,308,1,22,22,681613.991,3535014.614,DM,M,,,,,44,5C7B3B,,0,,
2003,12,307,1,22,22,681613.991,3535014.614,DM,F,,,,,42,127344,*,0,,
2003,6,301,1,22,22,681613.991,3535014.614,PP,F,J,,,,13,243209,*,0,,
2006,1,331,1,22,21,681607.958,3535014.463,PB,F,,,,,28,4F4946,,,,
2006,7,338,1,22,21,681607.958,3535014.463,PB,M,,,,,35,201D6B,,0,,
2005,7,325,1,22,21,681607.958,3535014.463,PB,F,,,,,24,4F4946,*,0,,
2006,4,335,1,22,21,681607.958,3535014.463,PB,F,,,E,,31,4F4946,,0,,
2006,10,341,1,22,21,681607.958,3535014.463,PB,M,,,,,32,58331B,*,0,,
2005,6,324,1,22,21,681607.958,3535014.463,PB,M,,,,,18,712943,*,0,,
2007,2,345,1,22,21,681607.958,3535014.463,PP,F,,,,,17,,,,,E
2005,12,330,1,22,21,681607.958,3535014.463,PB,F,,,,,29,4F4946,,0,,
2006,3,333,1,22,21,681607.958,3535014.463,DM,M,,,,,43,476360,*,0,,
2008,7,363,1,22,21,681607.958,3535014.463,PB,F,,,,,37,364336,,,,
2007,11,354,1,22,21,681607.958,3535014.463,PB,F,,,,,32,364336,,,,
2008,4,359,1,22,21,681607.958,3535014.463,PB,F,,,,,36,364336,,,,
2008,6,361,1,22,21,681607.958,3535014.463,DM,M,,,,,40,30513C,,,,
2007,12,355,1,22,21,681607.958,3535014.463,PB,,,,,,,,,,,E
2009,7,375,1,22,21,681607.958,3535014.463,PB,M,J,,,,18,6C4729,*,,,
2009,5,373,1,22,21,681607.958,3535014.463,PB,F,,,E,P,46,364336,,,,
2001,9,280,1,22,21,681607.958,3535014.463,DM,M,,,,,50,723,,0,,
2001,6,277,1,22,21,681607.958,3535014.463,PB,F,,,,,33,154678,,0,,
2001,5,276,1,22,21,681607.958,3535014.463,DM,F,,,B,,,,,0,,E
2002,6,289,1,22,21,681607.958,3535014.463,PB,M,,,,,35,0A4D09,,0,,
2002,10,292,1,22,21,681607.958,3535014.463,DM,M,,,,,57,7B1909,*,0,,
2004,3,310,1,22,21,681607.958,3535014.463,PB,M,,,,,36,657E59,*,0,,
2003,2,296,1,22,21,681607.958,3535014.463,DM,M,,,,,47,6B2D02,,0,,
2003,8,303,1,22,21,681607.958,3535014.463,DM,M,,,,,49,77201C,,0,,
2004,11,318,1,22,21,681607.958,3535014.463,PB,M,,,,,41,496168,,0,,
2004,8,315,1,22,21,681607.958,3535014.463,PB,M,,,,,35,496168,,0,,
2004,12,319,1,22,21,681607.958,3535014.463,PB,M,,,,,44,496168,,0,,
2003,5,299,1,22,21,681607.958,3535014.463,DM,M,,,,,50,77201C,,0,,
