yr,mo,period,Treatment_Number,plot,stake,east,north,species,sex,reprod,vagina,nipples,pregnant,wgt,tag,note2,ltag,note3,note5
2007,12,355,2,15,16,681410.58,3535084.945,RM,F,,,,,12,567956,,,,
2007,11,354,2,15,17,681416.752,3535085.218,RM,F,,,,,12,77245A,*,,,
2008,4,359,2,15,27,681416.734,3535078.964,RM,M,,,,,10,237C1D,*,,,
2003,3,297,2,15,27,681416.734,3535078.964,PE,M,,,,,26,597B61,*,0,,
2003,5,299,2,15,27,681416.734,3535078.964,PE,M,,,,,25,597B61,,0,,
2008,2,357,2,15,27,681416.734,3535078.964,RM,M,,,,,8,794050,*,,,
2006,1,332,2,15,27,681416.734,3535078.964,RM,M,,,,,9,654E47,*,0,,
2005,4,322,2,15,25,681404.321,3535078.259,PM,M,,,,,22,2E046D,*,0,,
2008,1,356,2,15,25,681404.321,3535078.259,PM,F,,,,,29,2F7364,*,,,
2008,1,356,2,15,24,681398.064,3535077.879,RM,F,,,,,12,165608,,,,
2007,3,346,2,15,24,681398.064,3535077.879,PE,M,,,,,22,032428,*,,,
2008,1,356,2,15,24,681398.064,3535077.879,RM,F,,,,,12,567956,,,,
2007,4,347,2,15,23,681392.033,3535077.738,PE,F,,,E,,21,1C7451,,,,
2008,3,358,2,15,23,681392.033,3535077.738,RM,F,,,,,10,225518,*,,,
2008,2,357,2,15,33,681392.044,3535071.538,RM,F,,,,,12,165608,,,,
2007,11,354,2,15,34,681398.168,3535071.895,RM,F,,,,,12,567956,*,,,
2008,4,359,2,15,35,681404.42,3535072.05,RM,F,,,,,9,62224F,,,,
2007,3,346,2,15,35,681404.42,3535072.05,RM,F,,,,,7,6C3E51,*,,,
2007,3,346,2,15,35,681404.42,3535072.05,RM,M,,,,,11,7A4F68,*,,,
2008,3,358,2,15,36,681410.678,3535072.306,RM,F,,,,,12,165608,,,,
2009,2,370,2,15,36,681410.678,3535072.306,RM,F,,,,,10,4F753A,*,,,
2007,2,345,2,15,36,681410.678,3535072.306,RM,F,,,E,P,13,,,,,
2007,4,347,2,15,36,681410.678,3535072.306,PE,M,,,,,22,032428,,,,
2008,2,357,2,15,36,681410.678,3535072.306,RM,F,,,,,9,62224F,*,,,
2007,11,354,2,15,46,681410.671,3535066.289,RM,F,,,,,11,352B73,*,,,
2007,2,345,2,15,41,681379.525,3535064.656,PE,M,,,,,20,,,,,
2003,5,299,2,15,54,681398.35,3535059.335,RM,F,,,E,,9,3B5C04,*,0,,
2008,3,358,2,15,55,681404.551,3535059.659,RM,M,,,,,12,323B46,*,,,
2007,11,354,2,15,55,681404.551,3535059.659,RM,M,,,,,7,18201E,*,,,
2007,12,355,2,15,57,681417.099,3535060.179,RM,M,,,,,11,495F26,*,,,
2008,3,358,2,15,57,681417.099,3535060.179,RM,F,,,,,13,25580B,*,,,
2008,4,359,2,15,57,681417.099,3535060.179,RM,F,,,,,10,253333,,,,
2007,4,347,2,15,65,681404.773,3535053.306,RM,M,,,,,13,310C6F,,,,
2002,2,285,2,15,63,681392.032,3535052.708,RM,F,,,,,7,0B6E6D,*,0,,
2007,3,346,2,15,62,681386.105,3535052.48,RM,F,,,E,P,16,297B43,*,,,
2007,11,354,2,15,61,681379.818,3535052.074,RM,F,,,,,11,165608,*,,,
2008,1,356,2,15,73,681392.336,3535046.428,RM,F,,,,,10,4B4D20,*,,,
2007,3,346,2,15,77,681417.158,3535047.706,PM,M,,,,,19,2A6221,*,,,
2002,2,285,2,15,77,681417.158,3535047.706,RM,F,,,,,10,444971,*,0,,
2007,11,354,3,16,11,681454.289,3535088.956,PM,M,,,,,23,,,,,R
2002,7,290,3,16,13,681466.637,3535089.514,PE,M,,,,,16,769,,0,,R
2008,3,358,3,16,14,681473.201,3535090.067,RM,M,,,,,,,,,,R
2007,12,355,3,16,15,681479.193,3535090.177,RM,F,,,,,9,,,,,R
2009,1,369,3,16,16,681485.376,3535090.458,RM,M,,,,,11,,,,,R
2007,6,349,3,16,16,681485.376,3535090.458,PE,F,,,E,,20,,,,,R
2000,11,270,3,16,16,681485.376,3535090.458,RM,M,,,,,8,,,0,,R
2008,6,361,3,16,16,681485.376,3535090.458,RM,F,,,,,10,,,,,R
2000,9,269,3,16,17,681491.599,3535090.762,PM,M,,,,,11,,,0,,R
2008,2,357,3,16,17,681491.599,3535090.762,RM,F,,,,,12,,,,,R
2007,6,349,3,16,17,681491.599,3535090.762,PE,M,J,,,,14,,,,,R
2009,4,372,3,16,27,681491.826,3535084.697,PE,M,,,,,19,,,,,R
2008,3,358,3,16,27,681491.826,3535084.697,RM,M,,,,,8,,,,,R
2007,7,350,3,16,27,681491.826,3535084.697,PE,F,,,E,,23,1C7461,,,,R
2008,4,359,3,16,25,681479.312,3535084.053,PM,F,,,,,27,,,,,R
2008,5,360,3,16,25,681479.312,3535084.053,RM,F,,,,,12,,,,,R
2007,11,354,3,16,23,681466.883,3535083.484,RM,M,,,,,11,783775,,,,R
2007,5,348,3,16,21,681454.5,3535082.743,PE,M,,,,,12,,,,,R
2007,12,355,3,16,35,681479.671,3535077.653,RM,F,,,,,10,,,,,R
2008,2,357,3,16,37,681492.073,3535078.356,RM,F,,,,,10,,,,,R
2007,7,350,3,16,47,681492.106,3535072.09,RM,M,,,,,11,,,,,R
2008,4,359,3,16,47,681492.106,3535072.09,RM,F,,,,,15,,,,,R
2006,12,343,3,16,46,681485.911,3535071.792,PM,F,,,,,19,,,0,,R
2003,5,300,3,16,43,681467.251,3535070.838,PE,M,,,,,30,597B61,,0,,R
2003,5,299,3,16,42,681461.072,3535070.544,RM,F,,,E,,11,,,0,,R
2008,2,357,3,16,41,681454.669,3535070.223,RM,M,,,,,11,783775,,,,R
2008,2,357,3,16,53,681467.303,3535064.657,RM,M,,,,,8,,,,,R
2000,3,263,3,16,55,681479.44,3535065.441,RM,F,,,E,P,11,,,0,,R
2007,6,349,3,16,67,681492.474,3535059.65,RM,M,,,,,12,7A4F68,,,,R
2001,7,278,3,16,66,681486.44,3535059.391,PE,M,,,,,18,,,0,,R
2003,10,305,3,16,66,681486.44,3535059.391,PE,F,,,,,23,3B4212,,0,,R
2008,2,357,3,16,66,681486.44,3535059.391,RM,F,,,,,10,,,,,R
2003,7,302,3,16,66,681486.44,3535059.391,PE,M,,,,,16,720,,0,,R
2007,2,345,3,16,65,681480.041,3535059.167,PM,,,,,,,,,,,R
2007,12,355,3,16,65,681480.041,3535059.167,RM,M,,,,,8,,,,,R
2008,2,357,3,16,64,681473.946,3535058.834,RM,M,,,,,9,,,,,R
2003,7,302,3,16,64,681473.946,3535058.834,PE,F,,,,,16,3B4212,,0,,R
2002,5,288,3,16,62,681461.356,3535058.211,PE,M,J,,,,13,,,0,,R
2008,3,358,3,16,71,681455.193,3535051.424,RM,M,,,,,11,072610,,,,R
2007,12,355,3,16,72,681461.385,3535051.727,RM,F,,,,,8,,,,,R
2002,7,290,3,16,73,681467.56,3535052.152,RM,M,,,,,7,,,0,,D
2003,6,301,3,16,74,681473.852,3535052.37,PE,F,,,,,22,3B4212,,0,,R
2007,5,348,3,16,75,681480.022,3535052.573,PM,F,,,E,,26,,,,,R
2000,1,261,3,16,76,681487.371,3535053.666,PM,F,,S,E,,30,,,0,,R
2007,11,354,3,16,77,681492.657,3535053.555,RM,F,,,,,12,,,,,R
2007,12,355,3,16,77,681492.657,3535053.555,RM,F,,,,,9,,,,,R
2008,1,356,3,16,77,681492.657,3535053.555,RM,M,,,,,10,,,,,R
2008,3,358,2,21,11,681532.815,3535018.658,RM,F,,,,,9,330357,,,,
2003,3,297,2,21,14,681551.622,3535018.813,PE,F,,,,P,26,3B4212,,0,,
2003,5,299,2,21,17,681570.33,3535019.224,RM,F,,,,,11,771F2A,*,0,,
2008,3,358,2,21,27,681570.407,3535013.114,RM,F,,,,,9,402805,*,,,
2008,1,356,2,21,27,681570.407,3535013.114,PM,M,,,,,24,7F3328,,,,
2003,3,297,2,21,22,681539.194,3535012.167,RM,M,,,,,12,7A2960,*,0,,
2008,2,357,2,21,22,681539.194,3535012.167,PM,F,,,,,23,4E4A5B,,,,
2008,3,358,2,21,22,681539.194,3535012.167,PM,M,,,,,21,7F3328,,,,
2008,2,357,2,21,21,681533.079,3535012.187,RM,F,,,,,9,330357,*,,,
2008,2,357,2,21,31,681533.211,3535005.841,PM,M,,,,,22,7F3328,,,,
2007,12,355,2,21,32,681539.455,3535005.831,RM,F,,,,,11,5C0A02,*,,,
2007,12,355,2,21,33,681545.681,3535006.233,PM,M,,,,,21,7F3328,,,,
2007,11,354,2,21,33,681545.681,3535006.233,RM,F,,,,,10,490826,*,,,
2007,11,354,2,21,35,681558.122,3535006.501,RM,M,,,,,10,2C381E,,,,
2008,3,358,2,21,37,681570.658,3535006.736,RM,F,,,,,11,143779,,,,
2008,3,358,2,21,37,681570.658,3535006.736,RM,F,,,,,9,720C20,*,,,
2008,2,357,2,21,37,681570.658,3535006.736,RM,F,,,,,12,143779,*,,,
2007,12,355,2,21,43,681546.006,3535000.271,PM,F,,,,,23,4E4A5B,,,,
2008,4,359,2,21,67,681571.638,3534988.172,RM,M,,,,,10,480729,*,,,
2008,1,356,2,21,72,681540.3,3534981.018,RM,F,,,,,12,2C483B,,,,
2008,1,356,2,21,72,681540.3,3534981.018,RM,F,,,,,7,,,,,D
2007,12,355,2,21,73,681546.425,3534981.341,RM,F,,,,,11,2C483B,*,,,
2008,1,356,2,20,11,681458.719,3535005.791,RM,M,,,,,10,15586E,,,,
2008,5,360,2,20,12,681464.618,3535005.8,RM,M,,,,,8,,,,,
2001,11,282,2,20,13,681470.943,3535006.002,PE,M,,,,,22,204116,*,0,,
2008,3,358,2,20,13,681470.943,3535006.002,PE,M,,,,,21,5F292A,,,,
2002,11,293,2,20,13,681470.943,3535006.002,PE,F,,,E,,24,3B4212,*,0,,
2003,5,300,2,20,15,681483.375,3535006.379,RM,F,,,,,8,4B203C,,0,,
2007,6,349,2,20,15,681483.375,3535006.379,RM,F,,,,,,,,,,
2007,10,353,2,20,16,681490.599,3535006.5,PE,F,,,E,,23,1C7461,,,,
2007,12,355,2,20,16,681490.599,3535006.5,RM,M,,,,,9,7B4B30,*,,,
2008,3,358,2,20,17,681495.763,3535006.396,RM,M,,,,,11,15586E,,,,
2008,8,364,2,20,17,681495.763,3535006.396,PE,F,,,,,20,1C7461,,,,
2001,12,283,2,20,27,681496.296,3535000.383,PE,F,,,,,22,237118,*,0,,
2001,10,281,2,20,27,681496.296,3535000.383,PE,F,,,E,,19,2D753E,*,0,,
2003,5,299,2,20,27,681496.296,3535000.383,RM,F,,,,P,13,4B203C,,0,,
2004,1,308,2,20,26,681490.011,3535000.2,PE,F,,,,,23,3B4212,,0,,
2007,4,347,2,20,25,681483.951,3535000.023,RM,M,,,,,13,310C6F,,,,
2007,3,346,2,20,23,681471.399,3534999.841,PE,F,,,E,P,23,603B71,,,,
2007,7,350,2,20,23,681471.399,3534999.841,PE,F,,,E,P,24,603B71,,,,
2007,11,354,2,20,23,681471.399,3534999.841,RM,,,,,,,,,,,E
2000,11,270,2,20,22,681465.036,3534999.637,RM,M,,,,,9,930E68,*,0,,
2007,11,354,2,20,22,681465.036,3534999.637,PE,F,,,,,22,1C7461,,,,
2001,12,283,2,20,22,681465.036,3534999.637,RM,M,,,,,11,391E30,*,0,,
2006,3,334,2,20,21,681458.925,3534999.45,RM,M,,,,,8,7A7D3F,*,0,,
2004,4,311,2,20,21,681458.925,3534999.45,PM,M,,,,,18,186229,*,0,,
2008,3,358,2,20,21,681458.925,3534999.45,RM,F,,,,,11,501F51,*,,,
2008,3,358,2,20,21,681458.925,3534999.45,RM,M,,,,,11,39573F,*,,,
2008,2,357,2,20,31,681459.319,3534993.275,PE,M,,,,,22,5F292A,*,,,
2008,1,356,2,20,31,681459.319,3534993.275,PE,F,,,,,22,603B71,,,,
2007,2,345,2,20,31,681459.319,3534993.275,PE,F,,,E,P,28,603B71,*,,,
2003,3,298,2,20,31,681459.319,3534993.275,PE,F,,,,,22,3B4212,,0,,
2008,3,358,2,20,31,681459.319,3534993.275,PE,F,,,,,21,603B71,,,,
2008,3,358,2,20,32,681465.434,3534993.506,PE,F,,,,,22,1C7461,,,,
2007,12,355,2,20,33,681471.775,3534993.721,RM,M,,,,,9,213C6A,*,,,
2007,2,345,2,20,33,681471.775,3534993.721,RM,M,,,,,13,310C6F,*,,,
2001,11,282,2,20,35,681484.275,3534993.844,PE,F,,,,,21,2D753E,,0,,
2007,7,350,2,20,36,681491.435,3534994.001,PE,M,,,,,16,0E6377,*,,,
2007,8,351,2,20,36,681491.435,3534994.001,PE,F,,,,,21,603B71,,,,
2001,6,277,2,20,37,681496.748,3534993.958,PE,M,,,,,12,0D2017,*,0,,
2007,10,353,2,20,37,681496.748,3534993.958,PE,F,,,,,21,603B71,,,,
2007,11,354,2,20,46,681490.972,3534988.02,RM,M,,,,,10,7C5313,*,,,
2008,4,359,2,20,46,681490.972,3534988.02,RM,M,,,,,8,3C4871,*,,,
2007,4,347,2,20,44,681478.431,3534988.019,PE,F,,,E,,25,603B71,,,,
2007,11,354,2,20,43,681472.247,3534987.362,PM,F,,,,,20,4E4A5B,*,,,
2007,12,355,2,20,42,681465.981,3534987.157,RM,M,,,,,10,072610,*,,,
2003,3,298,2,20,41,681459.77,3534987.083,RM,F,,,,P,13,4B203C,*,0,,
2008,1,356,2,20,41,681459.77,3534987.083,RM,M,,,,,10,001A57,*,,,
2007,11,354,2,20,51,681460.319,3534980.755,PE,F,,,,,21,603B71,,,,
2001,3,273,2,20,52,681466.544,3534981.024,RM,M,,,,,11,47743F,*,0,,
2007,11,354,2,20,52,681466.544,3534981.024,RM,M,,,,,10,15586E,*,,,
2007,5,348,2,20,52,681466.544,3534981.024,PE,,,,,,,,,,,E
2007,10,353,2,20,52,681466.544,3534981.024,RM,M,,,,,6,3E5B59,*,,,
2003,9,304,2,20,52,681466.544,3534981.024,RM,F,,,E,,11,237017,,0,,
2007,3,346,2,20,53,681472.697,3534981.291,PM,M,,,,,24,33521A,*,,,
2002,2,285,2,20,53,681472.697,3534981.291,RM,M,,,,,10,616478,*,0,,
2007,12,355,2,20,53,681472.697,3534981.291,RM,M,,,,,12,15586E,,,,
2008,2,357,2,20,65,681485.995,3534974.947,PE,F,,,,,23,603B71,,,,
2002,6,289,2,20,64,681479.515,3534974.571,PE,M,,,,,,,,0,,E
2001,12,283,2,20,64,681479.515,3534974.571,RM,F,,,,,8,6E6D35,*,0,,D
2007,12,355,2,20,63,681473.41,3534974.475,RM,M,,,,,9,3E5B59,,,,
2003,5,299,2,20,63,681473.41,3534974.475,PE,F,,,E,,23,3B4212,,0,,
2008,5,360,2,20,62,681467.117,3534974.171,PE,M,,,,,23,214A7E,*,,,
2002,7,290,2,20,61,681460.814,3534973.663,PE,M,,,,,15,769,*,0,,
2008,4,359,2,20,61,681460.814,3534973.663,PE,F,,,,,21,1C7461,,,,
2007,12,355,2,20,61,681460.814,3534973.663,PE,F,,,,,22,603B71,,,,
2003,8,303,2,20,61,681460.814,3534973.663,RM,F,,,E,,14,237017,*,0,,
2002,5,288,2,20,61,681460.814,3534973.663,RM,M,,,,,10,3C2D63,*,0,,
2003,9,304,2,20,61,681460.814,3534973.663,PE,F,,,,,23,3B4212,,0,,
2006,3,333,2,20,61,681460.814,3534973.663,RM,M,,,,,9,0E1B4F,*,0,,
2005,6,324,2,20,71,681461.634,3534968.412,PE,M,,,,,18,56384E,*,0,,
2002,7,290,2,20,75,681486.544,3534969.079,PE,M,,,,,,720,*,0,,
