yr,mo,period,Treatment_Number,plot,stake,east,north,species,sex,reprod,vagina,nipples,pregnant,wgt,tag,note2,ltag,note3,note5
2002,1,284,2,19,14,681690.48,3535132.752,OT,,,,,,20,6F251E,*,0,,
2007,8,351,2,19,14,681690.48,3535132.752,OT,F,,,,,22,2E3F55,*,,,
2003,5,300,2,19,15,681696.745,3535132.769,OT,F,J,,,,19,345763,,0,,
2001,12,283,2,19,15,681696.745,3535132.769,OT,M,,,,,24,6D0D6A,*,0,,
2002,1,284,2,19,17,681709.226,3535132.899,OT,F,,,,,24,66434,,0,,
2005,3,321,2,19,17,681709.226,3535132.899,OT,F,,,E,,32,255054,*,0,,
2000,8,268,2,19,17,681709.226,3535132.899,OT,M,,,,,25,109,,0,,
2009,8,376,2,19,27,681709.65,3535127.145,OT,M,,,,,33,01214A,,,,
2004,1,308,2,19,27,681709.65,3535127.145,OT,M,,,,,25,08272E,,0,,
2008,7,363,2,19,26,681703.5,3535127.137,OL,M,,,,,35,296C40,,,,
2002,1,284,2,19,25,681697.363,3535126.946,OT,M,,,,,22,6D0D6A,,0,,
2008,11,367,2,19,23,681684.971,3535126.745,OL,F,,,,,35,347345,,,,
2002,2,285,2,19,23,681684.971,3535126.745,OT,F,,,,,22,210E30,,0,,
2003,8,303,2,19,31,681672.968,3535119.869,OT,F,,,,,25,5B7A55,*,0,,
2004,10,317,2,19,32,681679.06,3535120.165,OT,M,,,,,25,575C75,*,0,,
2007,9,352,2,19,33,681685.351,3535120.388,OT,M,,,,,28,4D3F71,*,,,
2009,1,369,2,19,33,681685.351,3535120.388,OL,M,,,,,41,296C40,,,,
2003,3,298,2,19,34,681691.493,3535120.402,OL,M,,,,,29,70485F,,0,,
2008,7,363,2,19,35,681697.758,3535120.571,OT,F,,,E,P,42,1A4300,*,,,
2007,6,349,2,19,35,681697.758,3535120.571,OT,M,,,,,17,73253A,*,,,
2000,6,265,2,19,35,681697.758,3535120.571,OT,F,,,,P,30,135,,0,,
2003,5,299,2,19,36,681703.874,3535120.823,OL,F,,,E,P,32,473268,*,0,,
2005,4,322,2,19,36,681703.874,3535120.823,OT,M,,,,,29,575C75,,0,,
2002,10,292,2,19,36,681703.874,3535120.823,OT,F,,,E,,30,680417,*,0,,
2003,10,305,2,19,37,681710.07,3535121.002,OT,M,,,,,22,08272E,*,0,,
2002,7,290,2,19,37,681710.07,3535121.002,OT,F,,,,,34,66434,,0,,
2003,5,299,2,19,37,681710.07,3535121.002,OL,M,,,,,33,70485F,,0,,
2003,5,300,2,19,37,681710.07,3535121.002,OT,F,,,E,P,26,A73268,*,0,,
2002,11,293,2,19,42,681679.405,3535113.988,OT,F,J,,,,12,441A61,*,0,,
2003,11,306,2,19,42,681679.405,3535113.988,OT,M,,,,,24,08272E,,0,,
2004,5,312,2,19,51,681673.919,3535107.551,OT,M,,,,,26,512C28,,0,,
2003,5,299,2,19,51,681673.919,3535107.551,OT,F,J,,,,17,345763,*,0,,
2007,8,351,2,19,52,681680.159,3535107.946,OT,F,J,,,,15,3E2969,*,,,
2001,9,280,2,19,54,681692.606,3535108.076,OT,F,,,,,21,210E30,*,0,,
2003,6,301,2,19,55,681699.007,3535108.187,OT,M,,,,,20,255301,*,0,,
2004,10,317,2,19,56,681705.205,3535108.492,OT,F,,,B,,26,1E5018,*,0,,
2003,6,301,2,19,67,681711.947,3535102.557,OL,M,,,,,31,70485F,,0,,
2005,5,323,2,19,67,681711.947,3535102.557,OT,M,,,,,31,575C75,,0,,
2001,10,281,2,19,65,681699.256,3535101.627,OT,F,,,,,26,66434,*,0,,
2001,11,282,2,19,63,681687.071,3535101.749,OT,M,,,,,22,6A6E6B,*,0,,
2007,11,354,2,19,62,681680.804,3535101.463,OT,M,,,,,20,32321D,*,,,
2005,11,329,2,19,62,681680.804,3535101.463,OT,M,,,,,22,503B0A,*,0,,
2001,12,283,2,19,61,681674.69,3535101.251,OT,F,,,,,21,245273,,0,,
2001,11,282,2,19,71,681675.098,3535095.141,OT,M,,,,,21,245273,*,0,,
2005,3,321,2,19,73,681687.64,3535095.376,OT,F,J,,,,11,691561,*,0,,
2009,7,375,2,19,74,681693.725,3535095.542,OT,M,,,,,32,000932,*,000933,*,
2001,10,281,2,19,74,681693.725,3535095.542,OT,F,,,,,22,210E30,,0,,
2004,6,313,2,19,75,681700.18,3535095.482,OT,F,,,E,P,25,06183D,*,0,,
2001,12,283,2,19,75,681700.18,3535095.482,OT,F,,,,,22,210E30,,0,,
2008,5,360,2,19,76,681706.541,3535095.603,OL,M,,,,,35,296C40,,,,
2003,9,304,2,19,77,681712.627,3535095.569,OT,F,,,,,21,5B7A55,,0,,
2007,5,348,3,23,11,681678.833,3535055.693,OL,M,,,,,23,433A36,,,,R
2003,8,303,3,23,11,681678.833,3535055.693,OL,M,,,,,34,70485F,,0,,R
2009,7,375,3,23,14,681697.51,3535056.182,OL,M,,,,,39,296C40,,,,R
2004,11,318,3,23,17,681716.216,3535056.598,OT,M,,,,,30,,,0,,R
2007,6,349,3,23,26,681710.584,3535050.759,OT,M,,,,,10,757610,,,,R
2007,10,353,3,23,25,681704.369,3535050.568,OT,F,,,,,21,,,,,R
2007,8,351,3,23,25,681704.369,3535050.568,OT,F,,,,,21,,,,,R
2007,10,353,3,23,21,681679.353,3535049.718,OT,,,,,,,,,,,R
2002,12,294,3,23,32,681686.331,3535044.308,OT,M,,,,,28,546001,*,0,,R
2005,12,330,3,23,32,681686.331,3535044.308,OT,F,,,,,24,503B0A,,0,,R
2009,6,374,3,23,33,681692.532,3535044.388,OL,F,,,,,25,,,,,R
2007,12,355,3,23,34,681698.859,3535044.576,OT,F,,,,,20,653A08,,,,R
2009,3,371,3,23,35,681705.048,3535044.674,OL,F,,,,,35,347345,,,,R
2007,12,355,3,23,35,681705.048,3535044.674,OT,M,,,,,20,4F336B,,,,R
2006,1,332,3,23,36,681711.301,3535044.771,OT,F,,,,,21,1F1F5A,,0,,R
2006,3,334,3,23,44,681699.295,3535038.067,OT,F,,,,,17,,,0,,R
2005,9,328,3,23,43,681693.038,3535037.879,OT,F,J,,,,11,,,0,,R
2007,11,354,3,23,43,681693.038,3535037.879,OT,F,,,,,22,,,,,R
2007,11,354,3,23,42,681686.94,3535037.693,OT,F,,,,,23,,,,,R
2003,3,298,3,23,42,681686.94,3535037.693,OT,M,,,,,21,,,0,,R
2008,1,356,3,23,41,681680.523,3535037.42,OT,M,,,,,23,,,,,R
2007,10,353,3,23,53,681693.925,3535031.514,OT,M,,,,,22,,,,,R
2007,7,350,3,23,57,681718.876,3535032.305,OT,F,,,,,24,,,,,R
2007,9,352,3,23,66,681713.162,3535025.157,OT,F,,,,P,12,,,,,R
2006,3,334,3,23,64,681700.691,3535024.957,OT,M,,,,,25,37446D,,0,,R
2009,8,376,3,23,63,681694.474,3535025.028,OL,M,,,,,40,296C40,,,,R
2003,10,305,3,23,62,681688.54,3535025.058,OT,F,,,,,22,5B7A55,,0,,R
2007,11,354,3,23,62,681688.54,3535025.058,OT,,,,,,,,,,,R
2009,6,374,3,23,62,681688.54,3535025.058,OL,M,,,,,39,296C40,,,,R
2008,4,359,3,23,61,681682.259,3535024.95,OT,F,,,,,29,,,,,R
2008,5,360,3,23,71,681682.369,3535018.806,OT,M,,,,,26,,,,,R
2003,11,306,3,23,71,681682.369,3535018.806,OT,F,,,,,23,662F6D,,0,,R
2007,6,349,3,23,72,681688.653,3535018.942,OT,,,,,,,,,,,R
2003,7,302,3,23,73,681695.035,3535019.181,OT,F,,,,,20,,,0,,R
2006,1,332,3,23,75,681707.285,3535019.641,OT,F,,,,,25,,,0,,R
2008,1,356,1,22,11,681607.985,3535021.137,OT,M,,,,,25,730102,*,,,
2000,11,270,1,22,11,681607.985,3535021.137,OT,M,,,,,22,120173,*,0,,
2005,5,323,1,22,11,681607.985,3535021.137,OT,F,,,E,,31,3A4A53,,0,,
2004,11,318,1,22,11,681607.985,3535021.137,OT,M,,,,,25,4B7149,*,0,,
2004,2,309,1,22,12,681614.245,3535020.968,OT,M,,,,,26,311A38,,0,,
2003,9,304,1,22,12,681614.245,3535020.968,OT,F,,,,,28,76734E,,0,,
2004,3,310,1,22,13,681620.266,3535021.246,OT,F,,,P,,33,76734E,,0,,
2001,9,280,1,22,13,681620.266,3535021.246,OT,F,,,,,19,6F6753,*,0,,
2003,3,297,1,22,14,681626.522,3535021.336,OT,F,,,,P,31,76734E,,0,,
2007,9,352,1,22,14,681626.522,3535021.336,OT,F,,,E,P,29,24515C,,,,
2003,8,303,1,22,14,681626.522,3535021.336,OT,F,,,B,,31,76734E,,0,,
2007,11,354,1,22,14,681626.522,3535021.336,OT,M,,,,,25,37446D,,,,
2007,11,354,1,22,15,681632.685,3535021.248,OT,F,,,,,28,24515C,,,,
2007,10,353,1,22,15,681632.685,3535021.248,OT,M,,,,,26,027B69,,,,
2007,10,353,1,22,17,681645.167,3535021.5,OT,F,,,,,30,24515C,,,,
2004,12,319,1,22,17,681645.167,3535021.5,OT,M,,,,,27,4B7149,,0,,
2007,12,355,1,22,27,681645.2,3535015.157,OT,M,,,,,26,027B69,,,,
2007,10,353,1,22,25,681632.784,3535014.873,OT,F,,,,,22,2C0313,,,,
2007,6,349,1,22,24,681626.528,3535014.723,OT,F,,,,,,24515C,*,,,
2008,6,362,1,22,23,681620.23,3535014.727,OT,M,,,,,30,027B69,,,,
2008,2,357,1,22,23,681620.23,3535014.727,OT,F,,,,,24,786737,,,,
2001,10,281,1,22,22,681613.991,3535014.614,OT,M,,,,,,,,0,,E
2005,1,320,1,22,22,681613.991,3535014.614,OT,M,,,,,29,4B7149,,0,,
2003,3,298,1,22,22,681613.991,3535014.614,OT,F,,,,P,30,76734E,,0,,
2003,11,306,1,22,21,681607.958,3535014.463,OT,F,,,,,23,76734E,,0,,
2003,6,301,1,22,21,681607.958,3535014.463,OT,F,,,,,27,76734E,,0,,
2001,12,283,1,22,32,681614.243,3535008.396,OT,M,,,,,22,591A38,,0,,
2005,11,329,1,22,32,681614.243,3535008.396,OT,M,,,,,22,37446D,*,0,,
2007,10,353,1,22,32,681614.243,3535008.396,OT,F,,,,,26,786737,*,,,
2007,11,354,1,22,34,681626.703,3535008.613,OT,M,,,,,21,4F336B,*,,,
2007,9,352,1,22,34,681626.703,3535008.613,OT,F,,,E,,22,507C04,*,,,
2005,11,329,1,22,35,681632.833,3535008.867,OT,F,,,,,20,1F1F5A,*,0,,
2007,7,350,1,22,46,681639.603,3535003.055,OT,F,J,,,,15,2C0313,*,,,
2007,11,354,1,22,45,681633.094,3535002.891,OT,F,,,,,20,653A08,*,,,
2007,12,355,1,22,44,681626.811,3535002.715,OT,F,,,,,28,786737,,,,
2008,3,358,1,22,42,681614.412,3535002.179,OT,M,,,,,26,027B69,,,,
2004,1,308,1,22,42,681614.412,3535002.179,OT,F,,,,,24,76734E,,0,,
2002,4,287,1,22,41,681608.167,3535001.933,OT,F,,,E,,27,6F6753,,0,,
2008,3,358,1,22,41,681608.167,3535001.933,OT,M,,,,,24,3E2861,,,,
2008,3,358,1,22,51,681608.119,3534995.642,OT,F,,,,,29,24515C,,,,
2007,11,354,1,22,51,681608.119,3534995.642,OT,F,,,,,27,115A51,,,,
2001,12,283,1,22,52,681614.411,3534995.776,OT,F,,,,,24,6F6753,,0,,
2007,11,354,1,22,54,681626.927,3534996.108,OT,M,,,,,25,027B69,,,,
2008,2,357,1,22,55,681633.195,3534996.176,OT,M,,,,,29,027B69,,,,
2007,11,354,1,22,56,681639.402,3534996.428,OT,F,,,,,25,786737,,,,
2007,6,349,1,22,56,681639.402,3534996.428,OT,F,,,,,,1A4760,*,,,
2004,1,308,1,22,57,681645.789,3534996.337,OT,M,,,,,21,424555,,0,,
2001,11,282,1,22,67,681645.783,3534990.264,OT,F,,,,,22,6F6753,,0,,
2007,11,354,1,22,66,681639.578,3534989.921,OT,F,,,,,25,363058,*,,,
2007,7,350,1,22,66,681639.578,3534989.921,OL,M,,,,,28,433A36,,,,
2001,10,281,1,22,65,681633.374,3534989.817,OT,F,,,,,22,6F6753,,0,,
2007,10,353,1,22,65,681633.374,3534989.817,OL,M,,,,,27,433A36,,,,
2008,3,358,1,22,62,681614.699,3534989.372,OT,F,,,,,26,786737,,,,
2007,8,351,1,22,62,681614.699,3534989.372,OL,M,,,,,26,433A36,,,,
2004,2,309,1,22,62,681614.699,3534989.372,OT,F,,,,,26,76734E,,0,,
2003,5,300,1,22,71,681608.184,3534983.162,OT,F,,,E,,26,76734E,,0,,
2008,1,356,1,22,72,681614.869,3534983.016,OT,F,,,,,27,786737,,,,
2007,1,344,1,22,73,681621.141,3534983.14,OL,M,,,,,19,433A36,*,,,
2003,2,296,1,22,73,681621.141,3534983.14,OT,F,,,,,27,76734E,*,0,,
2002,12,295,1,22,73,681621.141,3534983.14,OL,M,,,,,26,686102,*,0,,
2001,12,283,1,22,75,681633.505,3534983.957,OT,,,,,,,,,,,E
2001,8,279,1,22,75,681633.505,3534983.957,OT,F,,,,,21,751,*,0,,
2003,6,301,1,22,75,681633.505,3534983.957,OT,M,J,,,,17,287D3B,*,0,,
2003,11,306,1,22,75,681633.505,3534983.957,OT,M,,,,,25,768,,0,,
2001,11,282,1,22,77,681646.164,3534984.072,OT,M,,,,,20,591A38,*,0,,
2009,9,377,2,18,11,681604.784,3535094.6,OL,M,,,,,38,296C40,,,,
2005,7,325,2,18,11,681604.784,3535094.6,OT,F,,,E,,23,5F651B,*,0,,
2000,12,271,2,18,12,681611.055,3535094.827,OT,M,,,,,,696257,*,0,,
2004,11,318,2,18,12,681611.055,3535094.827,OT,F,,,,,27,6C5A2F,,0,,
2007,5,348,2,18,13,681617.266,3535095.238,OT,F,,,E,,30,3D370C,,,,
2006,1,332,2,18,13,681617.266,3535095.238,OT,M,,,,,22,773076,,0,,
2005,4,322,2,18,13,681617.266,3535095.238,OT,M,,,,,28,57504D,*,0,,
2005,11,329,2,18,14,681623.477,3535095.52,OT,M,,,,,21,773076,,0,,
2008,2,357,2,18,15,681629.952,3535095.752,OT,M,,,,,25,730102,,,,
2004,6,313,2,18,15,681629.952,3535095.752,OT,F,,,,,22,6C5A2F,,0,,
2000,9,269,2,18,16,681636.436,3535096.05,OT,,,,E,,,,,,,E
2007,12,355,2,18,17,681642.889,3535096.493,OT,M,,,,,21,32321D,,,,D
2000,8,268,2,18,26,681636.468,3535089.628,OT,M,,,,,21,116552,*,0,,
2008,6,361,2,18,25,681630.078,3535089.257,OT,M,,,,,29,027B69,,,,
2009,8,376,2,18,23,681617.202,3535088.526,OT,F,,,,,33,000804,*,000805,*,
2004,10,317,2,18,23,681617.202,3535088.526,OT,F,,,B,,25,6C5A2F,*,0,,
2006,10,341,2,18,31,681605.637,3535081.595,OT,F,,,E,,30,115A51,*,0,,
2005,9,327,2,18,36,681636.767,3535083.296,OT,F,,,E,,25,5F651B,,0,,
2004,12,319,2,18,37,681643.136,3535083.474,OT,F,,,,,25,6C5A2F,,0,,
2007,10,353,2,18,37,681643.136,3535083.474,OT,M,,,,,22,204124,,,,
2004,5,312,2,18,47,681643.14,3535076.871,OT,F,,,,P,23,6C5A2F,,0,,
2007,1,344,2,18,47,681643.14,3535076.871,OT,M,,,,,15,757610,*,,,
2002,11,293,2,18,47,681643.14,3535076.871,OL,M,,,,,,70485F,*,0,,
2005,12,330,2,18,46,681637.062,3535076.825,OT,M,,,,,21,37446D,,0,,
2008,3,358,2,18,46,681637.062,3535076.825,OT,F,,,,,25,607F50,,,,
2007,10,353,2,18,45,681630.706,3535076.386,OT,F,,,,,21,470544,,,,
2007,12,355,2,18,41,681605.731,3535075.121,OT,M,,,,,25,204124,,,,
2008,1,356,2,18,41,681605.731,3535075.121,OT,F,,,,,23,607F50,,,,
2008,10,366,2,18,41,681605.731,3535075.121,OT,M,,,,,20,764A7B,*,,,
2008,1,356,2,18,51,681606.113,3535068.928,OT,F,,,,,24,470544,,,,
2008,10,366,2,18,51,681606.113,3535068.928,OL,F,,,E,,34,347345,*,,,
2005,4,322,2,18,51,681606.113,3535068.928,OT,F,,,E,,30,3A4A53,*,0,,
2005,11,329,2,18,52,681612.105,3535069.232,OT,F,,,,,19,6C5D1A,*,0,,
2002,4,287,2,18,52,681612.105,3535069.232,OT,F,,,,,26,210E30,,0,,
2007,8,351,2,18,54,681624.689,3535069.816,OT,M,,,,,15,544B61,*,,,
2008,1,356,2,18,54,681624.689,3535069.816,OT,M,,,,,21,204124,,,,D
2007,9,352,2,18,54,681624.689,3535069.816,OT,M,,,,,24,204124,*,,,
2008,1,356,2,18,55,681630.783,3535070.207,OT,M,,,,,19,562D73,*,,,
2002,3,286,2,18,55,681630.783,3535070.207,OT,F,,,,,24,210E30,,0,,
2007,10,353,2,18,55,681630.783,3535070.207,OT,F,,,,,22,607F50,*,,,
2008,3,358,2,18,55,681630.783,3535070.207,OT,M,,,,,23,730102,,,,
2000,9,269,2,18,55,681630.783,3535070.207,OT,M,,,,,,,,0,,E
2007,3,346,2,18,57,681643.309,3535070.835,OT,M,,,,,10,757610,,,,
2004,12,319,2,18,67,681643.328,3535064.629,OT,M,,,,,28,575C75,,0,,
2007,12,355,2,18,67,681643.328,3535064.629,OT,F,,,,,21,470544,,,,
2003,12,307,2,18,66,681637.025,3535064.257,OT,F,,,,,23,662F6D,,0,,
2003,6,301,2,18,66,681637.025,3535064.257,OT,F,,,E,,24,242018,*,0,,
2004,4,311,2,18,66,681637.025,3535064.257,OT,F,,,,,19,6C5A2F,*,0,,
2007,1,344,2,18,65,681630.84,3535064.063,OL,M,,,,,21,6B4901,*,,,
2005,3,321,2,18,65,681630.84,3535064.063,OT,F,,,E,,32,6C5A2F,,0,,
2007,3,346,2,18,61,681606.086,3535062.673,OT,F,,,,,28,3D370C,*,,,
2000,9,269,2,18,61,681606.086,3535062.673,OT,F,,,E,,16,591,,0,,
2006,1,331,2,18,61,681606.086,3535062.673,OT,F,,,,,18,6C5D1A,,,,
2009,6,374,2,18,61,681606.086,3535062.673,OL,M,,,,,43,574251,,,,
2007,11,354,2,18,71,681606.168,3535056.503,OT,F,,,,,21,607F50,,,,
2005,12,330,2,18,71,681606.168,3535056.503,OT,F,,,,,20,6C5D1A,,0,,
2003,5,300,2,18,72,681612.479,3535056.774,OT,M,,,,,28,768,,0,,
2009,10,378,2,18,73,681618.648,3535056.974,OL,M,,,,,35,296C40,,,,
2007,1,344,2,18,75,681631.012,3535057.801,OL,F,,,E,,13,20235F,*,,,
2003,9,304,2,18,76,681637.198,3535058.371,OT,F,,,,,25,662F6D,*,0,,
2003,8,303,2,18,77,681643.499,3535058.507,OT,M,,,,,31,768,,0,,
2001,1,272,1,17,11,681530.211,3535092.151,OT,F,,,,,26,680,,0,,
2003,10,305,1,17,11,681530.211,3535092.151,OT,F,,,,,19,5B482E,,0,,
2000,12,271,1,17,11,681530.211,3535092.151,OT,F,,,,,27,680,,0,,
2001,1,272,1,17,12,681536.199,3535092.329,OT,M,,,,,20,340E20,,0,,
2005,11,329,1,17,12,681536.199,3535092.329,OT,F,J,,,,20,1D7674,,0,,
2009,1,369,1,17,13,681542.571,3535092.585,OL,F,,,,,30,786737,,,,
2000,11,270,1,17,13,681542.571,3535092.585,OT,M,,,,,22,340E20,*,0,,
2001,3,273,1,17,13,681542.571,3535092.585,OT,F,,,,,25,603,,0,,
2007,5,348,1,17,14,681548.809,3535093.051,OT,M,,,,,21,2D7852,*,,,
2009,5,373,1,17,15,681554.961,3535093.222,OT,F,,,E,,31,607F50,,,,
2008,4,359,1,17,15,681554.961,3535093.222,OT,F,,,,,25,607F50,,,,
2001,4,275,1,17,16,681561.078,3535093.741,OT,M,,,,,28,340E20,,0,,
2002,3,286,1,17,16,681561.078,3535093.741,OT,M,,,,,32,180266,,0,,
2000,9,269,1,17,16,681561.078,3535093.741,OT,F,,,E,,27,632,,0,,
2009,10,378,1,17,27,681567.436,3535087.605,OT,F,,,,,21,000824,*,000982,,
2009,1,369,1,17,27,681567.436,3535087.605,OT,F,,,,,25,607F50,,,,
2005,9,328,1,17,27,681567.436,3535087.605,OT,F,J,,,,16,1D7674,*,0,,
2003,11,306,1,17,26,681561.406,3535087.247,OT,F,,,,,24,,,0,,
2007,5,348,1,17,26,681561.406,3535087.247,OT,F,,,,,20,5E1B13,*,,,
2008,10,366,1,17,26,681561.406,3535087.247,OT,F,,,,,23,7C387B,*,,,
2008,10,366,1,17,26,681561.406,3535087.247,OT,F,,,,,22,54281B,,,,
2003,5,300,1,17,25,681554.954,3535086.697,OT,F,J,,,,20,72970,*,0,,
2007,12,355,1,17,25,681554.954,3535086.697,OT,M,,,,,21,3E5E41,,,,
2007,10,353,1,17,24,681549.004,3535086.687,OL,M,,,,,40,08100F,*,,,
2007,8,351,1,17,24,681549.004,3535086.687,OT,M,J,,,,10,092236,*,,,
2000,8,268,1,17,23,681542.768,3535086.478,OT,F,,,E,,24,632,,0,,
2003,6,301,1,17,23,681542.768,3535086.478,OT,F,,,E,,24,72970,,0,,
2008,5,360,1,17,23,681542.768,3535086.478,OT,M,,,,,24,3E5E41,,,,
2008,8,364,1,17,23,681542.768,3535086.478,OT,F,,,E,P,31,607F50,,,,
2007,11,354,1,17,23,681542.768,3535086.478,OT,M,,,,,21,3E5E41,,,,
2001,12,283,1,17,23,681542.768,3535086.478,OT,F,,,,,19,265065,*,0,,
2005,9,327,1,17,22,681536.633,3535086.182,OT,F,,,E,P,24,4C0607,*,0,,
2005,11,329,1,17,21,681530.408,3535085.898,OT,M,,,,,22,4B655A,*,0,,
2002,11,293,1,17,33,681542.93,3535080.275,OT,M,,,,,27,0B0647,*,0,,
2001,3,274,1,17,33,681542.93,3535080.275,OT,F,,,E,,26,603,,0,,
2001,10,281,1,17,33,681542.93,3535080.275,OT,F,,,,,21,7E500D,,0,,
2003,5,300,1,17,35,681555.378,3535080.733,OT,F,,,E,,28,680417,,0,,
2007,12,355,1,17,35,681555.378,3535080.733,OL,M,,,,,35,26530F,*,,,
2003,9,304,1,17,36,681561.636,3535081.105,OT,F,,,,,19,5B482E,*,0,,
2007,12,355,1,17,36,681561.636,3535081.105,OL,M,,,,,40,08100F,,,,
2003,7,302,1,17,36,681561.636,3535081.105,OT,F,,,,,21,69031D,*,0,,
2002,1,284,1,17,47,681568.162,3535075.295,OT,F,,,,,18,265065,,0,,
2002,2,285,1,17,47,681568.162,3535075.295,OT,M,,,,,25,7F6B35,,0,,
2003,3,298,1,17,46,681561.941,3535074.885,OT,F,,,,P,39,680417,,0,,
2000,12,271,1,17,46,681561.941,3535074.885,OT,M,,,,,22,340E20,,0,,
2008,9,365,1,17,46,681561.941,3535074.885,OT,M,,,,,25,3E5E41,,,,
2008,9,365,1,17,45,681555.634,3535074.661,OT,F,,,E,,29,607F50,,,,
2003,8,303,1,17,44,681549.567,3535074.508,OT,M,,,,,24,512C28,*,0,,
2007,11,354,1,17,42,681536.929,3535073.659,OL,M,,,,,32,4D3F71,,,,
2008,7,363,1,17,42,681536.929,3535073.659,OT,F,,,E,,30,607F50,,,,
2008,8,364,1,17,41,681530.831,3535073.397,OT,F,,,E,P,35,786737,,,,
2003,10,305,1,17,51,681531.242,3535067.507,OT,M,,,,,22,512C28,,0,,
2009,11,379,1,17,51,681531.242,3535067.507,OT,F,,,,,21,000824,,000982,,
2003,7,302,1,17,53,681543.455,3535067.564,OT,M,,,,,17,100170,*,0,,
2001,9,280,1,17,53,681543.455,3535067.564,OT,M,,,,,,180266,*,0,,
2008,10,366,1,17,53,681543.455,3535067.564,OT,F,,,E,,30,786737,,,,
2008,2,357,1,17,54,681549.759,3535068.146,OT,,,,,,,,,,,E
2007,1,344,1,17,54,681549.759,3535068.146,OT,M,,,,,22,656E57,,,,
2009,3,371,1,17,55,681555.899,3535068.261,OT,F,,,,,29,607F50,,,,
2008,3,358,1,17,55,681555.899,3535068.261,OT,M,,,,,24,3E5E41,,,,
2001,10,281,1,17,55,681555.899,3535068.261,OT,M,,,,,25,0A1A67,,0,,
2001,1,272,1,17,56,681562.232,3535068.57,OT,M,,,,,23,120173,,0,,
2006,1,331,1,17,57,681568.307,3535068.875,OT,M,,,,,22,773076,,,,
2008,6,362,1,17,57,681568.307,3535068.875,OT,F,,,E,,26,607F50,,,,
2008,10,366,1,17,57,681568.307,3535068.875,OT,F,,,,,26,607F50,,,,
2003,8,303,1,17,57,681568.307,3535068.875,OT,F,,,,,26,69031D,,0,,
2002,3,286,1,17,67,681568.602,3535062.592,OT,F,,,,,26,6F6753,,0,,
2009,3,371,1,17,67,681568.602,3535062.592,OT,M,,,,,29,027B69,,,,
2008,12,368,1,17,66,681562.589,3535062.155,OT,F,,,E,,27,607F50,,,,
2008,6,361,1,17,66,681562.589,3535062.155,OT,M,,,,,25,1B7B3B,,,,
2008,4,359,1,17,66,681562.589,3535062.155,OT,M,,,,,24,3E5E41,,,,
2003,12,307,1,17,66,681562.589,3535062.155,OT,M,,,,,21,512C28,,0,,
2007,11,354,1,17,66,681562.589,3535062.155,OT,F,,,,,20,,,,,
2002,11,293,1,17,66,681562.589,3535062.155,OT,F,,,E,,30,0F6259,*,0,,
2002,7,290,1,17,65,681556.141,3535061.911,OT,M,,,,,27,768,*,0,,
2003,9,304,1,17,65,681556.141,3535061.911,OT,M,,,,,21,512C28,,0,,
2003,6,301,1,17,64,681550.005,3535061.635,OT,F,,,E,,29,680417,,0,,
2008,1,356,1,17,64,681550.005,3535061.635,OT,M,,,,,19,3E5E41,,,,
2005,9,328,1,17,64,681550.005,3535061.635,OT,M,,,,,22,773076,,0,,
2007,11,354,1,17,63,681543.704,3535061.296,OT,F,,,,,22,4F270F,,,,
2007,10,353,1,17,63,681543.704,3535061.296,OT,M,,,,,22,2D7852,,,,
2000,3,263,1,17,63,681543.704,3535061.296,OT,M,,,,,24,557,,0,,
2008,6,361,1,17,63,681543.704,3535061.296,OT,M,,,,,26,3E5E41,,,,
2003,5,300,1,17,62,681537.427,3535061.102,OT,M,,,,,28,0B0647,,0,,
2001,3,273,1,17,62,681537.427,3535061.102,OT,M,,,,,27,366877,*,0,,
2008,6,361,1,17,62,681537.427,3535061.102,OT,F,,,,,31,786737,,,,
2007,9,352,1,17,62,681537.427,3535061.102,OT,M,,,,,17,3E5E41,*,,,
2000,7,266,1,17,61,681531.171,3535060.798,OT,F,,,E,,27,632,*,0,,
2001,12,283,1,17,61,681531.171,3535060.798,OT,M,,,,,22,734D15,,0,,
2008,10,366,1,17,71,681531.574,3535054.6,OT,M,,,,,24,3E5E41,,,,
2000,4,264,1,17,71,681531.574,3535054.6,OT,M,,,,,30,505,,700,*,
2009,12,380,1,17,71,681531.574,3535054.6,OT,F,,,,,22,000824,,000982,,
2006,11,342,1,17,71,681531.574,3535054.6,OT,F,,,E,P,35,115A51,,0,,
2004,1,308,1,17,71,681531.574,3535054.6,OT,F,,,,,19,5B482E,,0,,
2000,8,268,1,17,71,681531.574,3535054.6,OT,F,,,E,,31,591,,0,,
2003,5,299,1,17,71,681531.574,3535054.6,OT,M,,,,,33,0B0647,,0,,
2004,6,313,1,17,72,681537.45,3535054.918,OT,M,,,,,27,512C28,,0,,
2000,4,264,1,17,72,681537.45,3535054.918,OT,F,,,,P,29,591,,0,,
2007,12,355,1,17,73,681544.002,3535055.196,OT,M,,,,,22,2D7852,,,,
2008,2,357,1,17,74,681550.234,3535055.622,OT,M,,,,,20,2D7852,,,,
2003,10,305,1,17,74,681550.234,3535055.622,OT,F,,,,,21,595245,*,0,,
2006,12,343,1,17,74,681550.234,3535055.622,OT,M,,,,,18,656E57,*,0,,
2005,5,323,1,17,75,681556.486,3535055.869,OT,M,,,,,20,0F0F3F,*,0,,
2000,12,271,1,17,75,681556.486,3535055.869,OT,M,,,,,21,120173,,0,,
